nameseq,pseknc-0,pseknc-1,pseknc-2,pseknc-3,pseknc-4,pseknc-5,pseknc-6,pseknc-7,pseknc-8,pseknc-9,pseknc-10,pseknc-11,pseknc-12,pseknc-13,pseknc-14,pseknc-15,label
N233,0.023,0.0,0.0,0.05,0.0,0.0,0.0,0.3,0.0,0.05,0.0,0.05,0.05,0.25,0.1,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N234,0.0,0.05,0.05,0.05,0.05,0.0,0.1,0.05,0.05,0.1,0.15,0.1,0.1,0.05,0.05,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N235,0.025,0.1,0.05,0.15,0.1,0.05,0.05,0.05,0.0,0.05,0.0,0.05,0.25,0.0,0.0,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N236,0.0,0.05,0.0,0.0,0.05,0.55,0.1,0.05,0.0,0.1,0.05,0.0,0.0,0.05,0.0,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N237,0.0,0.0,0.0,0.15,0.0,0.15,0.0,0.1,0.0,0.0,0.0,0.05,0.15,0.1,0.05,0.25,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N238,0.0,0.1,0.1,0.05,0.15,0.2,0.0,0.05,0.0,0.05,0.05,0.05,0.05,0.1,0.0,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N239,0.031,0.05,0.0,0.05,0.05,0.05,0.2,0.0,0.05,0.1,0.15,0.1,0.05,0.1,0.0,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N240,0.08,0.15,0.0,0.05,0.1,0.0,0.05,0.1,0.0,0.1,0.05,0.05,0.1,0.0,0.1,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N241,0.024,0.1,0.05,0.1,0.15,0.05,0.0,0.05,0.0,0.0,0.05,0.05,0.05,0.15,0.0,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N242,0.028,0.3,0.0,0.05,0.3,0.0,0.05,0.0,0.0,0.05,0.0,0.05,0.1,0.0,0.05,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N243,0.031,0.0,0.15,0.05,0.15,0.0,0.05,0.05,0.0,0.1,0.05,0.05,0.05,0.1,0.0,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N244,0.044,0.05,0.1,0.0,0.05,0.05,0.05,0.1,0.0,0.1,0.0,0.1,0.1,0.05,0.05,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N245,0.03,0.0,0.1,0.1,0.0,0.05,0.1,0.05,0.0,0.1,0.0,0.1,0.15,0.05,0.05,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N246,0.026,0.1,0.0,0.15,0.1,0.0,0.0,0.05,0.0,0.05,0.0,0.1,0.15,0.0,0.1,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N247,0.027,0.0,0.0,0.2,0.2,0.05,0.0,0.05,0.0,0.15,0.1,0.0,0.0,0.05,0.15,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N248,0.113,0.15,0.0,0.1,0.1,0.2,0.0,0.05,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N249,0.078,0.05,0.0,0.1,0.1,0.0,0.15,0.0,0.0,0.1,0.0,0.05,0.1,0.05,0.0,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N250,0.0,0.0,0.05,0.0,0.0,0.15,0.1,0.0,0.0,0.15,0.15,0.1,0.05,0.0,0.05,0.2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N251,0.113,0.15,0.0,0.05,0.1,0.15,0.15,0.0,0.05,0.05,0.0,0.05,0.05,0.05,0.0,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N252,0.0,0.05,0.0,0.0,0.05,0.4,0.25,0.0,0.0,0.15,0.0,0.05,0.0,0.05,0.0,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N253,0.078,0.0,0.05,0.15,0.05,0.0,0.05,0.05,0.0,0.05,0.05,0.05,0.15,0.15,0.0,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N254,0.09,0.1,0.05,0.0,0.1,0.05,0.05,0.15,0.0,0.05,0.0,0.05,0.1,0.1,0.0,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N255,0.0,0.1,0.0,0.1,0.1,0.05,0.0,0.15,0.0,0.05,0.05,0.05,0.1,0.1,0.05,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N256,0.046,0.1,0.05,0.05,0.15,0.0,0.1,0.0,0.05,0.1,0.15,0.05,0.0,0.05,0.05,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N257,0.0,0.0,0.05,0.05,0.0,0.05,0.05,0.1,0.0,0.1,0.15,0.05,0.1,0.1,0.0,0.2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N258,0.028,0.05,0.15,0.1,0.05,0.0,0.0,0.0,0.05,0.0,0.1,0.15,0.15,0.0,0.1,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N259,0.053,0.2,0.0,0.05,0.2,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.05,0.05,0.0,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N260,0.05,0.05,0.0,0.2,0.05,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.05,0.0,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N261,0.05,0.1,0.0,0.05,0.1,0.15,0.0,0.05,0.0,0.05,0.05,0.05,0.05,0.05,0.1,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N262,0.1,0.1,0.1,0.0,0.1,0.15,0.0,0.05,0.0,0.05,0.0,0.05,0.1,0.0,0.0,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N263,0.027,0.05,0.05,0.0,0.05,0.0,0.1,0.05,0.0,0.1,0.15,0.15,0.05,0.05,0.1,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N264,0.0,0.0,0.05,0.0,0.0,0.1,0.05,0.15,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N265,0.0,0.1,0.05,0.0,0.05,0.05,0.05,0.05,0.05,0.05,0.3,0.1,0.0,0.0,0.15,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N266,0.046,0.05,0.05,0.05,0.05,0.0,0.05,0.05,0.05,0.05,0.2,0.1,0.1,0.05,0.05,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N267,0.0,0.1,0.05,0.1,0.2,0.1,0.05,0.05,0.0,0.15,0.0,0.05,0.05,0.0,0.1,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N268,0.028,0.15,0.0,0.1,0.1,0.15,0.0,0.15,0.0,0.05,0.0,0.0,0.15,0.0,0.05,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N269,0.029,0.0,0.0,0.15,0.1,0.1,0.0,0.05,0.0,0.15,0.15,0.0,0.05,0.05,0.15,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N270,0.0,0.1,0.2,0.0,0.1,0.0,0.05,0.05,0.05,0.0,0.05,0.15,0.15,0.05,0.0,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N271,0.0,0.05,0.0,0.1,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.3,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N272,0.07,0.15,0.0,0.0,0.05,0.15,0.1,0.05,0.0,0.0,0.05,0.1,0.05,0.1,0.0,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N273,0.027,0.05,0.1,0.05,0.0,0.05,0.0,0.2,0.05,0.05,0.15,0.0,0.1,0.1,0.0,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N274,0.0,0.0,0.05,0.05,0.05,0.0,0.15,0.05,0.0,0.2,0.05,0.1,0.05,0.05,0.1,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N275,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.0,0.0,0.15,0.1,0.05,0.05,0.0,0.05,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N276,0.0,0.05,0.0,0.0,0.05,0.1,0.1,0.2,0.0,0.05,0.05,0.05,0.0,0.2,0.0,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N277,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.05,0.05,0.05,0.1,0.15,0.15,0.05,0.1,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N278,0.028,0.05,0.0,0.05,0.1,0.05,0.15,0.05,0.0,0.15,0.05,0.05,0.05,0.05,0.05,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N279,0.0,0.0,0.0,0.0,0.0,0.15,0.05,0.1,0.0,0.0,0.15,0.2,0.0,0.15,0.1,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N280,0.114,0.1,0.0,0.0,0.1,0.1,0.1,0.05,0.0,0.05,0.05,0.1,0.05,0.05,0.05,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N281,0.051,0.1,0.05,0.05,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.25,0.15,0.0,0.15,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N282,0.067,0.0,0.0,0.1,0.0,0.0,0.05,0.05,0.0,0.05,0.0,0.1,0.1,0.05,0.1,0.25,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N283,0.026,0.05,0.0,0.15,0.2,0.05,0.1,0.0,0.0,0.15,0.0,0.0,0.0,0.1,0.05,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N284,0.03,0.05,0.0,0.05,0.1,0.15,0.05,0.1,0.0,0.05,0.0,0.05,0.0,0.15,0.05,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N285,0.0,0.0,0.05,0.0,0.0,0.05,0.05,0.05,0.0,0.0,0.4,0.15,0.05,0.05,0.1,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N286,0.062,0.05,0.1,0.1,0.25,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.15,0.0,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N287,0.025,0.1,0.0,0.05,0.05,0.1,0.05,0.1,0.0,0.0,0.05,0.1,0.1,0.05,0.05,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N288,0.074,0.1,0.0,0.15,0.1,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.2,0.0,0.0,0.2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N289,0.05,0.05,0.0,0.05,0.05,0.0,0.05,0.05,0.0,0.0,0.05,0.2,0.1,0.05,0.15,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N290,0.029,0.1,0.05,0.0,0.05,0.05,0.05,0.1,0.0,0.15,0.2,0.05,0.05,0.0,0.1,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N291,0.024,0.0,0.1,0.1,0.1,0.1,0.0,0.05,0.0,0.05,0.05,0.1,0.1,0.15,0.0,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3,0.0,0.0,0.3,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N293,0.024,0.05,0.05,0.1,0.15,0.0,0.0,0.1,0.05,0.1,0.0,0.0,0.0,0.1,0.1,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N294,0.043,0.25,0.0,0.0,0.3,0.25,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N295,0.079,0.15,0.0,0.05,0.1,0.0,0.0,0.2,0.0,0.1,0.05,0.0,0.1,0.0,0.1,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N296,0.0,0.1,0.05,0.0,0.15,0.15,0.0,0.15,0.0,0.05,0.0,0.1,0.0,0.1,0.1,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N297,0.0,0.05,0.0,0.05,0.05,0.2,0.05,0.15,0.0,0.1,0.05,0.05,0.05,0.15,0.05,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N298,0.0,0.1,0.05,0.0,0.1,0.05,0.1,0.05,0.0,0.15,0.0,0.1,0.05,0.05,0.05,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N299,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.05,0.1,0.05,0.15,0.05,0.05,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N300,0.078,0.0,0.0,0.1,0.0,0.15,0.05,0.1,0.0,0.1,0.0,0.05,0.05,0.05,0.1,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N301,0.093,0.2,0.05,0.05,0.1,0.0,0.0,0.15,0.0,0.05,0.0,0.0,0.15,0.0,0.0,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N302,0.103,0.05,0.05,0.05,0.1,0.0,0.1,0.0,0.05,0.1,0.0,0.1,0.05,0.05,0.05,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N303,0.024,0.15,0.0,0.05,0.05,0.0,0.0,0.15,0.0,0.0,0.05,0.05,0.1,0.05,0.1,0.2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N304,0.1,0.05,0.0,0.15,0.05,0.0,0.05,0.05,0.0,0.1,0.1,0.0,0.15,0.05,0.0,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N305,0.0,0.15,0.0,0.0,0.15,0.15,0.1,0.1,0.0,0.15,0.0,0.0,0.0,0.05,0.05,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N306,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.15,0.0,0.0,0.2,0.5,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N307,0.028,0.05,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.05,0.05,0.05,0.15,0.1,0.0,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N308,0.056,0.1,0.05,0.05,0.1,0.05,0.05,0.0,0.0,0.0,0.0,0.2,0.1,0.05,0.1,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N309,0.0,0.0,0.05,0.05,0.1,0.05,0.1,0.05,0.0,0.2,0.1,0.05,0.0,0.05,0.1,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N310,0.0,0.1,0.0,0.0,0.05,0.2,0.0,0.1,0.0,0.0,0.0,0.05,0.05,0.1,0.0,0.35,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N311,0.053,0.0,0.15,0.05,0.1,0.05,0.05,0.0,0.1,0.05,0.1,0.05,0.0,0.1,0.0,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N312,0.0,0.0,0.0,0.05,0.0,0.1,0.2,0.15,0.05,0.15,0.15,0.0,0.0,0.15,0.0,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N313,0.057,0.15,0.05,0.0,0.1,0.1,0.05,0.05,0.0,0.05,0.05,0.1,0.05,0.05,0.05,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N314,0.047,0.05,0.05,0.05,0.0,0.1,0.1,0.1,0.0,0.1,0.05,0.05,0.15,0.05,0.05,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N315,0.052,0.05,0.0,0.05,0.0,0.15,0.1,0.05,0.0,0.05,0.0,0.1,0.05,0.1,0.05,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N316,0.07,0.1,0.05,0.0,0.1,0.1,0.05,0.15,0.0,0.0,0.0,0.05,0.0,0.2,0.0,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N317,0.056,0.05,0.0,0.1,0.0,0.05,0.0,0.15,0.0,0.05,0.0,0.0,0.15,0.1,0.05,0.2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N318,0.054,0.05,0.05,0.1,0.1,0.15,0.05,0.05,0.0,0.15,0.1,0.0,0.1,0.0,0.0,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N319,0.0,0.05,0.1,0.0,0.1,0.15,0.05,0.0,0.0,0.05,0.1,0.2,0.05,0.05,0.1,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N320,0.024,0.1,0.05,0.0,0.1,0.15,0.05,0.1,0.0,0.15,0.05,0.05,0.05,0.05,0.05,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N321,0.021,0.0,0.0,0.05,0.0,0.3,0.1,0.15,0.05,0.05,0.0,0.0,0.05,0.15,0.0,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N322,0.0,0.05,0.0,0.05,0.0,0.05,0.15,0.15,0.0,0.15,0.0,0.05,0.1,0.1,0.05,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N323,0.053,0.1,0.0,0.0,0.05,0.05,0.05,0.1,0.0,0.05,0.05,0.1,0.05,0.1,0.1,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N324,0.0,0.0,0.0,0.05,0.0,0.25,0.15,0.1,0.05,0.15,0.05,0.0,0.0,0.05,0.1,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N325,0.0,0.1,0.0,0.05,0.1,0.1,0.1,0.1,0.05,0.05,0.05,0.05,0.0,0.15,0.05,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N326,0.0,0.05,0.0,0.05,0.05,0.15,0.15,0.0,0.0,0.1,0.2,0.1,0.0,0.1,0.05,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N327,0.026,0.0,0.1,0.05,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.15,0.1,0.05,0.1,0.3,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N328,0.053,0.05,0.05,0.15,0.1,0.05,0.05,0.05,0.0,0.0,0.0,0.1,0.1,0.15,0.0,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N329,0.052,0.0,0.0,0.1,0.05,0.05,0.0,0.05,0.0,0.0,0.05,0.1,0.05,0.1,0.05,0.3,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N330,0.0,0.0,0.0,0.15,0.0,0.0,0.05,0.05,0.0,0.05,0.1,0.1,0.1,0.1,0.1,0.2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N331,0.0,0.0,0.05,0.0,0.0,0.15,0.1,0.05,0.0,0.05,0.15,0.1,0.05,0.05,0.0,0.25,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N332,0.052,0.1,0.0,0.05,0.0,0.05,0.05,0.1,0.0,0.05,0.1,0.05,0.15,0.0,0.05,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N333,0.07,0.15,0.0,0.0,0.1,0.2,0.0,0.15,0.0,0.0,0.0,0.0,0.05,0.1,0.0,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N334,0.0,0.05,0.0,0.0,0.1,0.25,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N335,0.045,0.15,0.1,0.05,0.15,0.1,0.0,0.0,0.05,0.0,0.0,0.05,0.15,0.0,0.0,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N336,0.054,0.05,0.0,0.05,0.0,0.15,0.05,0.1,0.0,0.05,0.0,0.1,0.1,0.0,0.15,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N337,0.028,0.1,0.0,0.05,0.1,0.1,0.05,0.05,0.0,0.1,0.1,0.05,0.05,0.05,0.05,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N338,0.0,0.05,0.0,0.05,0.05,0.05,0.05,0.0,0.0,0.05,0.1,0.15,0.05,0.0,0.15,0.25,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N339,0.074,0.0,0.1,0.0,0.05,0.15,0.0,0.05,0.05,0.1,0.25,0.0,0.0,0.0,0.05,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N340,0.034,0.1,0.0,0.05,0.1,0.1,0.05,0.15,0.0,0.1,0.0,0.05,0.0,0.1,0.1,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N341,0.0,0.15,0.0,0.0,0.0,0.25,0.1,0.1,0.0,0.1,0.05,0.0,0.15,0.0,0.0,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N342,0.0,0.05,0.0,0.05,0.1,0.15,0.0,0.05,0.0,0.0,0.2,0.1,0.0,0.1,0.15,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N343,0.092,0.1,0.0,0.05,0.1,0.1,0.1,0.05,0.0,0.15,0.05,0.0,0.0,0.05,0.05,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N344,0.049,0.25,0.0,0.05,0.15,0.2,0.0,0.05,0.0,0.0,0.0,0.05,0.1,0.0,0.05,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N345,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.05,0.05,0.1,0.0,0.1,0.1,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N346,0.116,0.15,0.0,0.0,0.0,0.15,0.15,0.0,0.05,0.05,0.0,0.05,0.1,0.0,0.0,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N347,0.046,0.05,0.0,0.1,0.0,0.0,0.1,0.05,0.0,0.1,0.05,0.1,0.1,0.05,0.1,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N348,0.073,0.0,0.05,0.1,0.1,0.0,0.05,0.0,0.0,0.1,0.2,0.05,0.05,0.1,0.0,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N349,0.08,0.05,0.05,0.0,0.05,0.1,0.1,0.05,0.0,0.1,0.05,0.1,0.05,0.05,0.0,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N350,0.018,0.0,0.1,0.05,0.0,0.0,0.1,0.0,0.1,0.05,0.15,0.1,0.05,0.05,0.05,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N351,0.023,0.0,0.05,0.0,0.0,0.1,0.0,0.1,0.05,0.1,0.15,0.1,0.05,0.0,0.15,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N352,0.046,0.05,0.05,0.0,0.05,0.15,0.05,0.15,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N353,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.15,0.0,0.05,0.0,0.0,0.0,0.1,0.05,0.45,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N354,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.2,0.0,0.05,0.2,0.1,0.0,0.1,0.2,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N355,0.0,0.0,0.05,0.05,0.0,0.1,0.05,0.05,0.05,0.0,0.05,0.15,0.05,0.05,0.15,0.2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N356,0.0,0.0,0.0,0.05,0.05,0.15,0.05,0.1,0.0,0.1,0.35,0.0,0.0,0.05,0.1,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N357,0.0,0.05,0.0,0.05,0.05,0.05,0.15,0.15,0.0,0.1,0.05,0.05,0.05,0.15,0.05,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N358,0.116,0.05,0.0,0.15,0.1,0.0,0.05,0.0,0.05,0.05,0.0,0.1,0.05,0.05,0.15,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N359,0.0,0.0,0.0,0.05,0.05,0.1,0.05,0.1,0.0,0.05,0.25,0.1,0.0,0.15,0.1,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N360,0.0,0.05,0.0,0.1,0.0,0.1,0.1,0.05,0.0,0.05,0.05,0.15,0.1,0.1,0.1,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N361,0.078,0.05,0.0,0.05,0.0,0.2,0.05,0.15,0.0,0.05,0.0,0.0,0.05,0.1,0.0,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N362,0.081,0.05,0.05,0.15,0.1,0.1,0.0,0.1,0.0,0.05,0.0,0.0,0.15,0.05,0.0,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N363,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.15,0.0,0.0,0.15,0.15,0.0,0.15,0.15,0.1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N364,0.023,0.15,0.05,0.0,0.1,0.05,0.05,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N365,0.026,0.05,0.1,0.0,0.05,0.1,0.1,0.0,0.0,0.05,0.0,0.15,0.1,0.05,0.0,0.2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N366,0.025,0.05,0.0,0.05,0.05,0.3,0.05,0.05,0.05,0.1,0.0,0.05,0.0,0.05,0.1,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N367,0.028,0.05,0.05,0.0,0.05,0.0,0.15,0.1,0.0,0.1,0.1,0.05,0.0,0.15,0.0,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N368,0.02,0.05,0.0,0.0,0.0,0.1,0.05,0.05,0.05,0.0,0.2,0.1,0.0,0.1,0.05,0.2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N369,0.027,0.15,0.0,0.05,0.1,0.25,0.0,0.1,0.0,0.0,0.0,0.0,0.05,0.1,0.0,0.15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N370,0.054,0.05,0.1,0.0,0.05,0.05,0.05,0.1,0.0,0.15,0.05,0.1,0.15,0.0,0.05,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N371,0.027,0.05,0.0,0.0,0.05,0.25,0.1,0.1,0.0,0.15,0.05,0.05,0.0,0.05,0.1,0.0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N372,0.165,0.15,0.05,0.05,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.0,0.0,0.05,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N373,0.059,0.1,0.0,0.05,0.05,0.1,0.0,0.15,0.0,0.0,0.0,0.0,0.15,0.1,0.0,0.2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
